timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2017-01-04,,0.0,,,,,,,
2017-01-05,,0.0,,,,,,,
2017-01-06,,0.0,,,,,,,
2017-01-07,,0.0,,,,,,,
2017-01-08,,0.0,,,,,,,
2017-01-09,,0.0,,,,,,,
2017-01-10,,0.0,,,,,,,
2017-01-11,,0.0,,,,,,,
2017-01-12,,0.0,,,,,,,
2017-01-13,,0.0,,,,,,,
2017-01-14,,0.0,,,,,,,
2017-01-15,,0.0,,,,,,,
2017-01-16,,0.0,,,,,,,
2017-01-17,,0.0,,,,,,,
2017-01-18,,0.0,,,,,,,
2017-01-19,,0.0,,,,,,,
2017-01-20,,0.0,,,,,,,
2017-01-21,,0.0,,,,,,,
2017-01-22,,0.0,,,,,,,
2017-01-23,,0.0,,,,,,,
2017-01-24,,0.0,,,,,,,
2017-01-25,,0.0,,,,,,,
2017-01-26,,0.0,,,,,,,
2017-01-27,,0.0,,,,,,,
2017-01-28,,0.0,,,,,,,
2017-01-29,,0.0,,,,,,,
2017-01-30,,0.0,,,,,,,
2017-01-31,,0.0,,,,,,,
2017-02-01,,0.0,,,,,,,
2017-02-02,,0.0,,,,,,,
2017-02-03,,0.0,,,,,,,
2017-02-04,,0.0,,,,,,,
2017-02-05,,0.0,,,,,,,
2017-02-06,,0.0,,,,,,,
2017-02-07,,0.0,,,,,,,
2017-02-08,,0.0,,,,,,,
2017-02-09,,0.0,,,,,,,
2017-02-10,,0.0,,,,,,,
2017-02-11,,0.0,,,,,,,
2017-02-12,,0.0,,,,,,,
2017-02-13,,0.0,,,,,,,
2017-02-14,,0.0,,,,,,,
2017-02-15,,0.0,,,,,,,
2017-02-16,,0.0,,,,,,,
2017-02-17,,0.0,,,,,,,
2017-02-18,,0.0,,,,,,,
2017-02-19,,0.0,,,,,,,
2017-02-20,,0.0,,,,,,,
2017-02-21,,0.0,,,,,,,
2017-02-22,,0.0,,,,,,,
2017-02-23,,0.0,,,,,,,
2017-02-24,,0.0,,,,,,,
2017-02-25,,0.0,,,,,,,
2017-02-26,,0.0,,,,,,,
2017-02-27,,0.0,,,,,,,
2017-02-28,,0.0,,,,,,,
2017-03-01,,0.0,,,,,,,
2017-03-02,,0.0,,,,,,,
2017-03-03,,0.0,,,,,,,
2017-03-04,,0.0,,,,,,,
2017-03-05,,0.0,,,,,,,
2017-03-06,,0.0,,,,,,,
2017-03-07,,0.0,,,,,,,
2017-03-08,,0.0,,,,,,,
2017-03-09,,0.0,,,,,,,
2017-03-10,,0.0,,,,,,,
2017-03-11,,0.0,,,,,,,
2017-03-12,,0.0,,,,,,,
2017-03-13,,0.0,,,,,,,
2017-03-14,,0.0,,,,,,,
2017-03-15,,0.0,,,,,,,
2017-03-16,,0.0,,,,,,,
2017-03-17,,0.0,,,,,,,
2017-03-18,,0.0,,,,,,,
2017-03-19,,0.0,,,,,,,
2017-03-20,,0.0,,,,,,,
2017-03-21,,0.0,,,,,,,
2017-03-22,,0.0,,,,,,,
2017-03-23,,0.0,,,,,,,
2017-03-24,,0.0,,,,,,,
2017-03-25,,0.0,,,,,,,
2017-03-26,,0.0,,,,,,,
2017-03-27,,0.0,,,,,,,
2017-03-28,,0.0,,,,,,,
2017-03-29,,0.0,,,,,,,
2017-03-30,,0.0,,,,,,,
2017-03-31,,0.0,,,,,,,
2017-04-01,,0.0,,,,,,,
2017-04-02,,0.0,,,,,,,
2017-04-03,,0.0,,,,,,,
2017-04-04,,0.0,,,,,,,
2017-04-05,,0.0,,,,,,,
2017-04-06,,0.0,,,,,,,
2017-04-07,,0.0,,,,,,,
2017-04-08,,0.0,,,,,,,
2017-04-09,,0.0,,,,,,,
2017-04-10,,0.0,,,,,,,
2017-04-11,,0.0,,,,,,,
2017-04-12,,0.0,,,,,,,
2017-04-13,,0.0,,,,,,,
2017-04-14,,0.0,,,,,,,
2017-04-15,,0.0,,,,,,,
2017-04-16,,0.0,,,,,,,
2017-04-17,,0.0,,,,,,,
2017-04-18,,0.0,,,,,,,
2017-04-19,,0.0,,,,,,,
2017-04-20,,0.0,,,,,,,
2017-04-21,,0.0,,,,,,,
2017-04-22,,0.0,,,,,,,
2017-04-23,,0.0,,,,,,,
2017-04-24,,0.0,,,,,,,
2017-04-25,,0.0,,,,,,,
2017-04-26,,0.0,,,,,,,
2017-04-27,,0.0,,,,,,,
2017-04-28,,0.0,,,,,,,
2017-04-29,,0.0,,,,,,,
2017-04-30,,0.0,,,,,,,
2017-05-01,,0.0,,,,,,,
2017-05-02,,0.0,,,,,,,
2017-05-03,,0.0,,,,,,,
2017-05-04,,0.0,,,,,,,
2017-05-05,,0.0,,,,,,,
2017-05-06,,0.0,,,,,,,
2017-05-07,,0.0,,,,,,,
2017-05-08,,0.0,,,,,,,
2017-05-09,,0.0,,,,,,,
2017-05-10,,0.0,,,,,,,
2017-05-11,,0.0,,,,,,,
2017-05-12,,0.0,,,,,,,
2017-05-13,,0.0,,,,,,,
2017-05-14,,0.0,,,,,,,
2017-05-15,,0.0,,,,,,,
2017-05-16,,0.0,,,,,,,
2017-05-17,,0.0,,,,,,,
2017-05-18,,0.0,,,,,,,
2017-05-19,,0.0,,,,,,,
2017-05-20,,0.0,,,,,,,
2017-05-21,,0.0,,,,,,,
2017-05-22,,0.0,,,,,,,
2017-05-23,,0.0,,,,,,,
2017-05-24,,0.0,,,,,,,
2017-05-25,,0.0,,,,,,,
2017-05-26,,0.0,,,,,,,
2017-05-27,,0.0,,,,,,,
2017-05-28,,0.0,,,,,,,
2017-05-29,,0.0,,,,,,,
2017-05-30,,0.0,,,,,,,
2017-05-31,,0.0,,,,,,,
2017-06-01,,0.0,,,,,,,
2017-06-02,,0.0,,,,,,,
2017-06-03,,0.0,,,,,,,
2017-06-04,,0.0,,,,,,,
2017-06-05,,0.0,,,,,,,
2017-06-06,,0.0,,,,,,,
2017-06-07,,0.0,,,,,,,
2017-06-08,,0.0,,,,,,,
2017-06-09,,0.0,,,,,,,
2017-06-10,,0.0,,,,,,,
2017-06-11,,0.0,,,,,,,
2017-06-12,,0.0,,,,,,,
2017-06-13,,0.0,,,,,,,
2017-06-14,,0.0,,,,,,,
2017-06-15,,0.0,,,,,,,
2017-06-16,,0.0,,,,,,,
2017-06-17,,0.0,,,,,,,
2017-06-18,,0.0,,,,,,,
2017-06-19,,0.0,,,,,,,
2017-06-20,,0.0,,,,,,,
2017-06-21,,0.0,,,,,,,
2017-06-22,,0.0,,,,,,,
2017-06-23,,0.0,,,,,,,
2017-06-24,,0.0,,,,,,,
2017-06-25,,0.0,,,,,,,
2017-06-26,,0.0,,,,,,,
2017-06-27,,0.0,,,,,,,
2017-06-28,,0.0,,,,,,,
2017-06-29,,0.0,,,,,,,
2017-06-30,,0.0,,,,,,,
2017-07-01,,0.0,,,,,,,
2017-07-02,,0.0,,,,,,,
2017-07-03,,0.0,,,,,,,
2017-07-04,,0.0,,,,,,,
2017-07-05,,0.0,,,,,,,
2017-07-06,,0.0,,,,,,,
2017-07-07,,0.0,,,,,,,
2017-07-08,,0.0,,,,,,,
2017-07-09,,0.0,,,,,,,
2017-07-10,,0.0,,,,,,,
2017-07-11,,0.0,,,,,,,
2017-07-12,,0.0,,,,,,,
2017-07-13,,0.0,,,,,,,
2017-07-14,,0.0,,,,,,,
2017-07-15,,0.0,,,,,,,
2017-07-16,,0.0,,,,,,,
2017-07-17,,0.0,,,,,,,
2017-07-18,,0.0,,,,,,,
2017-07-19,,0.0,,,,,,,
2017-07-20,,0.0,,,,,,,
2017-07-21,,0.0,,,,,,,
2017-07-22,,0.0,,,,,,,
2017-07-23,,0.0,,,,,,,
2017-07-24,,0.0,,,,,,,
2017-07-25,,0.0,,,,,,,
2017-07-26,,0.0,,,,,,,
2017-07-27,,0.0,,,,,,,
2017-07-28,,0.0,,,,,,,
2017-07-29,,0.0,,,,,,,
2017-07-30,,0.0,,,,,,,
2017-07-31,,0.0,,,,,,,
2017-08-01,,0.0,,,,,,,
2017-08-02,,0.0,,,,,,,
2017-08-03,,0.0,,,,,,,
2017-08-04,,0.0,,,,,,,
2017-08-05,,0.0,,,,,,,
2017-08-06,,0.0,,,,,,,
2017-08-07,,0.0,,,,,,,
2017-08-08,,0.0,,,,,,,
2017-08-09,,0.0,,,,,,,
2017-08-10,,0.0,,,,,,,
2017-08-11,,0.0,,,,,,,
2017-08-12,,0.0,,,,,,,
2017-08-13,,0.0,,,,,,,
2017-08-14,,0.0,,,,,,,
2017-08-15,,0.0,,,,,,,
2017-08-16,,0.0,,,,,,,
2017-08-17,,0.0,,,,,,,
2017-08-18,,0.0,,,,,,,
2017-08-19,,0.0,,,,,,,
2017-08-20,,0.0,,,,,,,
2017-08-21,,0.0,,,,,,,
2017-08-22,,0.0,,,,,,,
2017-08-23,,0.0,,,,,,,
2017-08-24,,0.0,,,,,,,
2017-08-25,,0.0,,,,,,,
2017-08-26,,0.0,,,,,,,
2017-08-27,,0.0,,,,,,,
2017-08-28,,0.0,,,,,,,
2017-08-29,,0.0,,,,,,,
2017-08-30,,0.0,,,,,,,
2017-08-31,,0.0,,,,,,,
2017-09-01,,0.0,,,,,,,
2017-09-02,,0.0,,,,,,,
2017-09-03,,0.0,,,,,,,
2017-09-04,,0.0,,,,,,,
2017-09-05,,0.0,,,,,,,
2017-09-06,,0.0,,,,,,,
2017-09-07,,0.0,,,,,,,
2017-09-08,,0.0,,,,,,,
2017-09-09,,0.0,,,,,,,
2017-09-10,,0.0,,,,,,,
2017-09-11,,0.0,,,,,,,
2017-09-12,,0.0,,,,,,,
2017-09-13,,0.0,,,,,,,
2017-09-14,,0.0,,,,,,,
2017-09-15,,0.0,,,,,,,
2017-09-16,,0.0,,,,,,,
2017-09-17,,0.0,,,,,,,
2017-09-18,,0.0,,,,,,,
2017-09-19,,0.0,,,,,,,
2017-09-20,,0.0,,,,,,,
2017-09-21,,0.0,,,,,,,
2017-09-22,,0.0,,,,,,,
2017-09-23,,0.0,,,,,,,
2017-09-24,,0.0,,,,,,,
2017-09-25,,0.0,,,,,,,
2017-09-26,,0.0,,,,,,,
2017-09-27,,0.0,,,,,,,
2017-09-28,,0.0,,,,,,,
2017-09-29,,0.0,,,,,,,
2017-09-30,,0.0,,,,,,,
2017-10-01,,0.0,,,,,,,
2017-10-02,,0.0,,,,,,,
2017-10-03,,0.0,,,,,,,
2017-10-04,,0.0,,,,,,,
2017-10-05,,0.0,,,,,,,
2017-10-06,,0.0,,,,,,,
2017-10-07,,0.0,,,,,,,
2017-10-08,,0.0,,,,,,,
2017-10-09,,0.0,,,,,,,
2017-10-10,,0.0,,,,,,,
2017-10-11,,0.0,,,,,,,
2017-10-12,,0.0,,,,,,,
2017-10-13,,0.0,,,,,,,
2017-10-14,,0.0,,,,,,,
2017-10-15,,0.0,,,,,,,
2017-10-16,,0.0,,,,,,,
2017-10-17,,0.0,,,,,,,
2017-10-18,,0.0,,,,,,,
2017-10-19,,0.0,,,,,,,
2017-10-20,,0.0,,,,,,,
2017-10-21,,0.0,,,,,,,
2017-10-22,,0.0,,,,,,,
2017-10-23,,0.0,,,,,,,
2017-10-24,,0.0,,,,,,,
2017-10-25,,0.0,,,,,,,
2017-10-26,,0.0,,,,,,,
2017-10-27,,0.0,,,,,,,
2017-10-28,,0.0,,,,,,,
2017-10-29,,0.0,,,,,,,
2017-10-30,,0.0,,,,,,,
2017-10-31,,0.0,,,,,,,
2017-11-01,,0.0,,,,,,,
2017-11-02,,0.0,,,,,,,
2017-11-03,,0.0,,,,,,,
2017-11-04,,0.0,,,,,,,
2017-11-05,,0.0,,,,,,,
2017-11-06,,0.0,,,,,,,
2017-11-07,,0.0,,,,,,,
2017-11-08,,0.0,,,,,,,
2017-11-09,,0.0,,,,,,,
2017-11-10,,0.0,,,,,,,
2017-11-11,,0.0,,,,,,,
2017-11-12,,0.0,,,,,,,
2017-11-13,,0.0,,,,,,,
2017-11-14,,0.0,,,,,,,
2017-11-15,,0.0,,,,,,,
2017-11-16,,0.0,,,,,,,
2017-11-17,,0.0,,,,,,,
2017-11-18,,0.0,,,,,,,
2017-11-19,,0.0,,,,,,,
2017-11-20,,0.0,,,,,,,
2017-11-21,,0.0,,,,,,,
2017-11-22,,0.0,,,,,,,
2017-11-23,,0.0,,,,,,,
2017-11-24,,0.0,,,,,,,
2017-11-25,,0.0,,,,,,,
2017-11-26,,0.0,,,,,,,
2017-11-27,,0.0,,,,,,,
2017-11-28,,0.0,,,,,,,
2017-11-29,,0.0,,,,,,,
2017-11-30,,0.0,,,,,,,
2017-12-01,,0.0,,,,,,,
2017-12-02,,0.0,,,,,,,
2017-12-03,,0.0,,,,,,,
2017-12-04,,0.0,,,,,,,
2017-12-05,,0.0,,,,,,,
2017-12-06,,0.0,,,,,,,
2017-12-07,,0.0,,,,,,,
2017-12-08,,0.0,,,,193.86,,,
2017-12-09,,0.0,,,,,,,
2017-12-10,,0.0,,,,,,,
2017-12-11,,0.0,,,,,,,
2017-12-12,,0.0,,,,,,,
2017-12-13,,0.0,,,,,,,
2017-12-14,,0.0,,,,,,,
2017-12-15,,0.0,,,,,,,
2017-12-16,,0.0,,,,,,,
2017-12-17,,0.0,,,,,,,
2017-12-18,,0.0,,,,,,,
2017-12-19,,0.0,,,,,,,
2017-12-20,,0.0,,,,,,,
2017-12-21,,0.0,,,,,,,
2017-12-22,,0.0,,,,,,,
2017-12-23,,0.0,,,,3.62,,,
2017-12-24,,0.0,,,,,,,
2017-12-25,,0.0,,,,,,,
2017-12-26,,0.0,,,,,,,
2017-12-27,,0.0,,,,,,,
2017-12-28,,0.0,,,,,,,
2017-12-29,,0.0,,,17.24,,,,
2017-12-30,,0.0,,,,,,,
2017-12-31,,0.0,,,,,,,
2018-01-01,,0.28,,,,,,,
2018-01-02,,1.64,,,,,,,
2018-01-03,,3.64,,,,,,,
2018-01-04,,3.55,,,,,,,
2018-01-05,,2.68,,,,,,,
2018-01-06,,2.97,,,,,,,
2018-01-07,,2.62,,,,,,,
2018-01-08,,2.49,,,,,,,
2018-01-09,,2.14,,,,,,,
2018-01-10,,2.43,,,,,,,
2018-01-11,,2.13,,,,,,,
2018-01-12,,2.16,,,,,,,
2018-01-13,,1.93,,,,,,,
2018-01-14,,2.12,,,,,,,
2018-01-15,,2.53,,,,,,,
2018-01-16,,1.96,123.26,,,,,,
2018-01-17,,1.46,133.25,,,,,,
2018-01-18,,1.22,,,,,,,
2018-01-19,,1.42,,,,,,,
2018-01-20,,1.16,,,,,,,
2018-01-21,,1.29,,,,,,,
2018-01-22,,1.3,42.38,,,,,,
2018-01-23,,0.83,,,,,,,
2018-01-24,,0.1,,,,,,,
2018-01-25,,0.0,,,,,,,
2018-01-26,,0.0,,,,,,,
2018-01-27,,0.0,,,,,,,
2018-01-28,,0.0,,,,,,,
2018-01-29,,0.0,,,,,,,
2018-01-30,,0.0,,,,,,,
2018-01-31,,0.0,,,,,,,
2018-02-01,,1.4,,,,,,,
2018-02-02,,1.3,,,3.77,,,,
2018-02-03,,1.06,,,,,,,
2018-02-04,,1.79,,,95.71,,,,
2018-02-05,,1.59,,,,,,,
2018-02-06,,1.69,,,,,,,
2018-02-07,,1.62,,,,,,,
2018-02-08,,1.6,,,,,,,
2018-02-09,,1.37,,,,,,,
2018-02-10,,1.54,,,,,,,
2018-02-11,,1.33,,,,,,,
2018-02-12,,1.04,,,,,,,
2018-02-13,,1.41,,,,,,,
2018-02-14,,1.5,,,4.23,,,,
2018-02-15,,1.01,,,,,,,
2018-02-16,,0.96,,,,,,,
2018-02-17,,0.99,,,,,,,
2018-02-18,,0.98,,,,,,,
2018-02-19,,1.08,,,,,,,
2018-02-20,,1.18,,,66.1,68.43,,,
2018-02-21,,1.2,,,64.74,,,,
2018-02-22,,1.53,202.14,,,,,,
2018-02-23,,1.37,,,,,,,
2018-02-24,,1.55,151.34,,,,,,
2018-02-25,,1.71,195.15,,,,,,
2018-02-26,,1.65,127.13,,,,,,
2018-02-27,,1.81,,8.94,,,,,
2018-02-28,,1.93,42.81,,7.09,,,,
2018-03-01,,1.97,39.08,,,,,,
2018-03-02,,2.07,,,,,,,
2018-03-03,,1.88,,,,,,,
2018-03-04,,1.7,,,,,,,
2018-03-05,,1.7,,,,,,,
2018-03-06,,1.78,,,,,,,
2018-03-07,,1.72,,,,,,,
2018-03-08,,1.73,,,,,,,
2018-03-09,,1.8,,,,,,,
2018-03-10,,1.74,,,,,,,
2018-03-11,,1.86,61.16,,,,,,
2018-03-12,,1.67,100.18,,,,,,
2018-03-13,,1.34,,,,,,,
2018-03-14,,1.26,,,145.42,,,,
2018-03-15,,1.31,,,,,,,
2018-03-16,,1.5,,,3.36,,,,
2018-03-17,,1.48,,,,,,,
2018-03-18,,1.36,,,,,,,
2018-03-19,,1.4,,,,,,,
2018-03-20,,1.44,,,,,,,
2018-03-21,,1.53,,,,,,,
2018-03-22,,1.91,,,,,,,
2018-03-23,,1.72,,,,,,,
2018-03-24,,1.7,,,,,,,
2018-03-25,,1.67,,,,,,,
2018-03-26,,1.66,,,,164.37,,,
2018-03-27,,1.05,,,,,,,
2018-03-28,,1.36,,,,,,,
2018-03-29,,1.17,,,,,,,
2018-03-30,,1.11,,,,,,,
2018-03-31,,1.1,,,,,,,
2018-04-01,,1.37,,,30.84,,,,
2018-04-02,,1.27,,,90.35,,,,
2018-04-03,,1.32,,,,,,,
2018-04-04,,1.16,,,,,,,
2018-04-05,,1.23,,,,,,,
2018-04-06,,1.29,,,,,,,
2018-04-07,,1.29,,,,,,,
2018-04-08,,1.44,,,,,,,
2018-04-09,,1.55,,,,,,,
2018-04-10,,1.36,,,,,,,
2018-04-11,,1.37,,,,,,,
2018-04-12,,1.31,,,3.92,11.18,,,
2018-04-13,,1.34,,,,,,,
2018-04-14,,1.32,,,,,,,
2018-04-15,,1.28,,,,,,,
2018-04-16,,1.29,,,,,,,
2018-04-17,,1.44,,,,,,,
2018-04-18,,1.44,,,,,,,
2018-04-19,,1.47,,,,,,,
2018-04-20,,1.37,,,,,,,
2018-04-21,,1.48,,,,,,,
2018-04-22,,,,,,,,,
2018-04-23,,,,,,,,,
2018-04-24,,0.0,,,,,,,
2018-04-25,,1.83,18.99,,41.42,,,,
2018-04-26,,1.96,73.45,20.08,46.37,30.86,25.5,58.53,
2018-04-27,,,,,,,,,
2018-04-28,,,,,,,,,
2018-04-29,,,,,,,,,
2018-04-30,,,,,,,,,
2018-05-01,,,,,,,,,
2018-05-02,,,,,,,,,
2018-05-03,,,,,,,,,
2018-05-04,,,,,,,,,
2018-05-05,,,,,,,,,
2018-05-06,,1.29,16.21,17.31,43.73,25.48,16.74,,
2018-05-07,73.0,1.3,23.53,22.6,34.0,22.0,18.44,,
2018-05-08,82.0,1.36,34.2,29.98,35.44,19.58,18.07,48.8,
2018-05-09,84.0,1.35,34.5,28.9,35.91,18.59,18.55,62.07,
2018-05-10,77.0,1.3,22.38,23.46,37.26,21.3,22.57,67.03,
2018-05-11,73.0,1.26,21.08,25.71,36.59,24.83,23.57,71.8,
2018-05-12,86.0,1.23,15.99,20.17,33.41,25.71,31.18,91.26,
2018-05-13,90.0,1.36,36.41,30.02,39.09,21.32,24.22,79.1,
2018-05-14,70.0,1.25,16.06,18.5,36.71,22.25,21.81,44.13,
2018-05-15,64.0,1.22,15.19,18.23,35.06,20.01,14.93,52.51,
2018-05-16,64.0,1.21,15.68,20.33,30.81,20.6,17.86,45.85,
2018-05-17,66.0,1.25,14.94,18.24,40.12,15.89,24.73,74.2,
2018-05-18,85.0,1.27,26.7,28.27,39.23,20.46,24.09,72.98,
2018-05-19,83.0,1.32,25.5,23.79,34.83,24.61,23.97,88.35,
2018-05-20,90.0,1.34,26.5,21.97,45.24,22.61,20.7,81.14,
2018-05-21,76.0,1.27,14.42,19.69,43.26,24.7,19.01,79.33,
2018-05-22,90.0,1.32,22.2,25.23,44.85,22.67,21.85,89.75,
2018-05-23,81.0,1.31,14.02,15.9,53.32,23.83,24.32,93.09,
2018-05-24,92.0,1.19,,,50.68,20.43,22.76,88.41,
2018-05-25,75.0,1.06,,,49.28,20.99,15.38,56.32,
2018-05-26,51.0,1.09,,,50.69,22.34,18.58,66.74,
2018-05-27,61.0,1.23,,,159.18,26.74,15.53,18.64,
2018-05-28,118.0,1.14,,,91.34,23.07,17.17,,
2018-05-29,115.0,1.16,,,72.08,19.44,22.54,,
2018-05-30,83.0,1.16,,,58.76,20.83,18.79,,
2018-05-31,69.0,1.18,,,50.01,20.35,20.14,,
2018-06-01,75.0,1.2,,,37.89,17.29,24.8,,
2018-06-02,84.0,1.46,,,45.83,20.91,19.38,,
2018-06-03,98.0,1.74,,,43.54,25.18,18.68,,
2018-06-04,82.0,1.46,,,41.12,24.02,19.98,,
2018-06-05,105.0,1.62,,,41.46,25.77,26.85,,
2018-06-06,77.0,1.07,,,52.91,27.29,17.66,,
2018-06-07,78.0,1.28,,,39.81,27.62,45.54,,
2018-06-08,86.0,1.26,,,38.99,26.8,17.79,,
2018-06-09,72.0,1.43,,,42.27,30.11,19.26,,
2018-06-10,,1.04,,,45.84,26.72,6.2,,
2018-06-11,55.0,1.0,,,41.42,26.73,12.89,,
2018-06-12,56.0,1.05,,,45.42,26.76,18.02,,
2018-06-13,56.0,1.03,,,41.43,24.88,16.97,,
2018-06-14,59.0,1.05,,,36.74,21.68,19.16,,
2018-06-15,77.0,1.1,,,33.69,22.22,19.64,,
2018-06-16,101.0,1.44,,,32.68,29.82,17.02,57.08,
2018-06-17,118.0,1.52,,,29.05,23.46,16.94,70.7,
2018-06-18,125.0,1.45,30.83,20.73,30.8,24.73,10.87,31.4,
2018-06-19,88.0,1.4,30.34,27.43,35.72,20.43,15.87,43.53,
2018-06-20,82.0,1.42,34.53,19.74,39.04,19.86,25.71,97.45,
2018-06-21,71.0,1.15,12.38,9.35,40.96,17.32,22.86,82.67,
2018-06-22,75.0,1.19,11.86,8.0,44.93,18.99,18.09,70.66,
2018-06-23,89.0,1.45,41.22,22.69,35.33,20.7,17.52,61.23,
2018-06-24,91.0,1.35,28.12,21.7,38.32,19.23,10.53,41.27,
2018-06-25,77.0,1.19,13.15,9.81,48.68,18.61,13.38,55.71,
2018-06-26,68.0,1.17,14.66,7.29,33.79,18.95,22.06,75.33,
2018-06-27,72.0,1.21,12.86,14.83,34.73,19.25,18.54,71.0,
2018-06-28,80.0,1.4,37.79,29.81,31.45,19.79,19.38,56.8,
2018-06-29,109.0,1.72,58.8,23.55,34.69,20.16,18.39,67.13,
2018-06-30,78.0,1.49,28.83,20.94,28.51,16.63,16.59,66.72,
2018-07-01,88.0,1.49,28.19,21.22,22.08,19.4,13.0,48.23,
2018-07-02,77.0,1.37,30.97,22.09,22.38,15.46,13.78,48.89,
2018-07-03,89.0,1.49,37.75,25.39,26.45,18.02,18.5,65.24,
2018-07-04,75.0,1.17,11.34,13.29,29.09,15.13,14.71,52.86,
2018-07-05,68.0,1.19,11.07,13.32,27.65,13.5,14.11,73.45,
2018-07-06,72.0,1.17,10.98,15.53,26.26,12.65,14.53,70.33,
2018-07-07,73.0,1.27,17.38,22.11,28.19,12.79,12.84,56.35,
2018-07-08,74.0,1.41,36.66,35.28,,,,,
2018-07-09,,1.52,48.72,32.45,24.24,17.77,12.96,38.84,
2018-07-10,,1.19,13.53,19.41,34.86,14.35,12.8,46.86,
2018-07-11,67.0,1.17,10.39,16.33,27.8,14.69,18.15,71.77,
2018-07-12,68.0,1.16,10.59,16.32,24.34,12.03,15.31,69.04,
2018-07-13,72.0,1.23,11.01,17.39,25.82,11.33,14.72,82.21,
2018-07-14,84.0,1.2,10.72,16.22,26.07,11.48,19.26,93.35,
2018-07-15,60.0,1.16,9.86,15.37,33.28,11.5,13.43,89.58,
2018-07-16,69.0,1.17,10.53,16.43,30.01,11.43,15.67,77.37,
2018-07-17,80.0,1.22,10.75,16.38,28.73,11.99,16.43,72.12,
2018-07-18,70.0,1.25,9.09,17.66,25.99,11.67,23.32,60.58,
2018-07-19,82.0,1.2,4.55,14.7,24.56,9.71,46.76,73.6,
2018-07-20,70.0,1.24,10.53,18.31,27.49,11.57,16.52,67.74,
2018-07-21,66.0,1.04,10.13,16.98,29.34,12.14,15.0,65.59,
2018-07-22,62.0,1.02,10.26,16.35,24.89,11.8,15.37,58.9,
2018-07-23,63.0,1.07,11.01,17.29,26.77,11.66,14.24,56.91,
2018-07-24,61.0,1.1,13.13,16.18,18.72,13.08,15.24,53.79,
2018-07-25,61.0,1.05,12.84,14.54,22.01,12.86,16.28,54.45,
2018-07-26,60.0,1.15,16.02,13.72,21.87,12.88,15.88,62.28,
2018-07-27,63.0,1.14,13.76,12.4,22.52,12.25,13.23,52.16,
2018-07-28,62.0,1.14,15.2,12.74,22.15,13.07,14.11,53.33,
2018-07-29,62.0,1.05,18.68,13.83,21.91,14.99,13.39,52.3,
2018-07-30,64.0,1.15,14.19,11.65,21.34,12.34,15.45,50.4,
2018-07-31,44.0,1.23,8.42,15.83,24.03,9.29,16.22,61.49,
2018-08-01,64.0,1.16,8.07,15.46,23.69,10.08,14.71,65.57,
2018-08-02,84.0,1.2,11.9,32.71,33.07,20.19,14.87,56.31,
2018-08-03,75.0,1.18,12.25,48.29,18.65,24.59,17.72,48.66,
2018-08-04,65.0,1.19,12.66,20.48,28.24,10.93,10.36,44.69,
2018-08-05,64.0,1.17,15.48,22.23,27.3,15.38,9.21,41.44,
2018-08-06,66.0,1.2,16.13,14.63,27.19,12.42,11.21,43.37,
2018-08-07,66.0,1.21,14.45,20.24,28.15,9.22,12.65,51.97,
2018-08-08,67.0,1.2,12.68,20.09,26.99,9.64,13.33,54.43,
2018-08-09,67.0,1.21,13.13,31.78,32.95,12.06,11.61,46.49,
2018-08-10,69.0,1.22,13.29,20.2,35.23,10.6,12.59,48.67,
2018-08-11,67.0,1.24,14.08,21.17,39.1,11.08,11.7,40.69,
2018-08-12,67.0,1.22,12.42,20.86,38.31,11.92,9.7,42.34,
2018-08-13,68.0,1.14,13.18,17.76,37.65,9.21,12.94,45.15,
2018-08-14,107.0,0.91,15.43,20.85,39.5,11.77,80.13,64.24,
2018-08-15,93.0,1.12,16.22,22.03,44.31,14.45,26.83,90.14,
2018-08-16,90.0,1.1,15.76,22.23,41.44,11.49,26.49,91.07,
2018-08-17,83.0,1.09,14.51,21.08,41.28,11.53,23.72,74.6,
2018-08-18,74.0,1.06,16.42,23.64,41.67,14.13,24.15,73.99,
2018-08-19,76.0,1.02,15.52,19.22,44.15,11.74,22.94,84.4,
2018-08-20,81.0,0.99,17.67,20.96,37.31,11.84,26.68,75.24,
2018-08-21,95.0,1.02,18.75,24.6,46.32,13.7,30.76,69.36,
2018-08-22,64.0,1.03,14.19,22.08,47.18,15.21,25.47,61.36,
2018-08-23,65.0,1.01,16.75,26.84,45.22,15.22,23.11,62.32,
2018-08-24,65.0,1.18,14.7,26.94,48.58,12.06,18.94,53.7,
2018-08-25,70.0,1.33,14.09,26.13,49.66,14.85,25.28,55.95,
2018-08-26,72.0,1.36,14.61,24.89,55.14,14.8,23.62,54.02,
2018-08-27,77.0,1.44,36.47,30.42,49.99,14.13,26.46,65.51,
2018-08-28,100.0,1.39,22.59,33.37,54.83,9.51,30.97,75.3,
2018-08-29,77.0,1.31,10.63,32.46,45.71,7.65,28.58,70.91,
2018-08-30,71.0,1.29,9.12,31.34,47.01,11.08,26.49,67.74,
2018-08-31,70.0,1.31,12.02,29.3,48.2,11.4,25.69,61.92,
2018-09-01,71.0,1.31,14.73,27.72,44.98,13.66,28.24,71.66,
2018-09-02,70.0,1.32,13.42,25.98,47.94,12.45,24.03,56.21,
2018-09-03,69.0,1.31,15.1,23.5,49.4,15.45,26.35,57.69,
